,theta_0,theta_1,theta_2,theta_3,t_miqp,obj_miqp,s_miqp,t_qp,obj_qp,s_qp,t_qp_dt,obj_qp_dt,s_qp_dt,t_qp_rf,obj_qp_rf,s_qp_rf
332,0.1639912917673974,0.28729980180923137,0.004484721588612035,-0.0028486608660093452,0.00635075569152832,0.13576343775670047,Solved,0.00019649400000000002,0.13576342315556877,solved,0.000194159,0.13576342315556877,solved,0.000195603,0.13576342315556877,solved
333,0.44143712331200446,0.24941704848857493,0.00397952643952173,0.0014638181311675044,0.011820554733276367,0.3367907750494164,Solved,0.000202794,0.33679089771405013,solved,0.00022481900000000002,0.33679089771405013,solved,0.000207809,0.33679089771405013,solved
334,0.3883185617086945,0.21092596546349757,0.009227415870175682,-0.004015011012181102,0.01039576530456543,0.2559881444048373,Solved,0.000217784,0.25598821969094177,solved,0.000209462,0.25598821969094177,solved,0.000207996,0.25598821969094177,solved
335,0.41906967764889047,0.22533782374047742,-0.003707044020500607,0.006991640980298414,0.011919736862182617,0.29116678728358436,Solved,0.000258102,0.29116675618196697,solved,0.000315829,0.29116675618196697,solved,0.000255599,0.29116675618196697,solved
336,0.27727137255198914,0.33731372218189876,0.009762999132665656,0.000980694660857824,0.009662628173828125,0.24897675296077726,Solved,0.000195622,0.24897670539145061,solved,0.000256953,0.24897670539145061,solved,0.00021503199999999998,0.24897670539145061,solved
337,0.17988356115747597,0.2079406823368751,-0.008732723911213719,-0.007033834278392612,0.005517721176147461,0.0860556632183942,Solved,0.000196512,0.08605585548117009,solved,0.00022263700000000003,0.08605585548117009,solved,0.000204386,0.08605585548117009,solved
338,0.23873737499002112,0.158281860205523,0.00808882884467074,-0.00798498605616345,0.0058400630950927734,0.1018416325771522,Solved,0.000212405,0.10184160393820667,solved,0.000196162,0.10184160393820667,solved,0.000209838,0.10184160393820667,solved
339,0.27952735259158823,0.07506650483265259,0.006635857655877932,0.006104752532713647,0.0016522407531738281,0.10865079460423663,Solved,0.00019496500000000001,0.10865079686978205,solved,0.000192898,0.10865079686978205,solved,0.00019457399999999998,0.10865079686978205,solved
340,0.672295093243632,0.3708761354696071,-0.00852850153237101,0.006533634922274071,0.010832786560058594,0.7746771573218285,Solved,0.000315787,0.774677614382884,solved,0.000309592,0.774677614382884,solved,0.00034881599999999995,0.774677614382884,solved
341,0.3613288563616297,0.33385234706501477,0.008062607130286092,-0.007664249465404425,0.010716676712036133,0.31203253395264213,Solved,0.000310135,0.31203265293417537,solved,0.000357535,0.31203265293417537,solved,0.000314212,0.31203265293417537,solved
342,0.3140994232121164,0.23589295037023622,-0.009473319384934831,-0.008116344813701859,0.010209083557128906,0.1849896188774851,Solved,0.00026010599999999997,0.18499523763512285,solved,0.000272678,0.18499523763512285,solved,0.00025267,0.18499523763512285,solved
343,0.5311596700715893,0.2588893478175582,-0.001866299268875122,0.002645038843333865,0.011162519454956055,0.45598099867117486,Solved,0.000199572,0.45597902987488487,solved,0.000199397,0.45597902987488487,solved,0.00019791600000000002,0.45597902987488487,solved
344,0.6556616114303724,0.3238935038076973,-0.0013044264047831992,0.0017850055400219847,0.009080171585083008,0.7076312471090515,Solved,0.000313874,0.7076373663793096,solved,0.000322325,0.7076373663793096,solved,0.000346853,0.7076373663793096,solved
345,0.2839546828406761,0.0419942279973006,-0.005223241598897737,0.007718052390457203,0.0015988349914550781,0.10060947697973746,Solved,0.000219086,0.10060921102619128,solved,0.000200198,0.10060921102619128,solved,0.000205682,0.10060921102619128,solved
346,0.6800275405706458,0.02664337777262117,-0.005162564330425761,-0.003265777204808809,0.005026102066040039,0.6113649492889022,Solved,0.000273477,0.6113837250552637,solved,0.000258706,0.6113837250552637,solved,0.000257023,0.6113837250552637,solved
347,0.6999142849006045,0.3299978069811261,-0.006320060932612838,-0.0007085538111861796,0.012640714645385742,0.7853278208339605,Solved,0.00037313600000000004,0.785350591096046,solved,0.000375451,0.785350591096046,solved,0.00036911,0.785350591096046,solved
348,0.6693081295356129,0.08398631516350542,-0.004922275340028009,0.006793813614300018,0.0058252811431884766,0.5999468975259735,Solved,0.000256265,0.5999619879735749,solved,0.00029921799999999997,0.5999619879735749,solved,0.000257997,0.5999619879735749,solved
349,0.2760784498228877,0.13617474262743795,0.004882445604404626,-0.006672215054031849,0.005719184875488281,0.11841718232877975,Solved,0.000235635,0.11841714692372983,solved,0.000197299,0.11841714692372983,solved,0.00019608899999999999,0.11841714692372983,solved
350,0.5943470522600601,0.28553276143737333,-0.002705458890861508,-0.0021778582158589483,0.011220216751098633,0.5678816465501644,Solved,0.000312013,0.567883556313477,solved,0.00032805299999999997,0.567883556313477,solved,0.00030971,0.567883556313477,solved
351,0.4800686200058869,0.03629577973347869,0.004548067339606077,0.008584132505513991,0.0062024593353271484,0.3090448395584617,Solved,0.000201544,0.3090444553455361,solved,0.00019471,0.3090444553455361,solved,0.00019486900000000002,0.3090444553455361,solved
352,0.22247074326792904,0.16776795537140357,0.009928174831735801,-0.0069366341857201325,0.0058841705322265625,0.0966738588240166,Solved,0.000195443,0.09667385000353085,solved,0.0002786,0.09667385000353085,solved,0.000240449,0.09667385000353085,solved
